   7.3625600e+05	   6.5055853e-02	   3.7370445e-02	   5.6161266e-02	             NaN	   4.8370209e-02	   4.2047741e-02	
   7.3625700e+05	   6.4391235e-02	   3.7095978e-02	   5.5912489e-02	             NaN	   4.8148862e-02	   4.1852239e-02	
   7.3625800e+05	   6.3726618e-02	   3.6821510e-02	   5.5663713e-02	             NaN	   4.7927515e-02	   4.1656736e-02	
   7.3625900e+05	   6.3062000e-02	   3.6547043e-02	   5.5414936e-02	             NaN	   4.7706167e-02	   4.1461233e-02	
   7.3626000e+05	   6.2397382e-02	   3.6272576e-02	   5.5166160e-02	             NaN	   4.7484820e-02	   4.1265731e-02	
   7.3626100e+05	   6.1732764e-02	   3.5998108e-02	   5.4917384e-02	             NaN	   4.7263473e-02	   4.1070228e-02	
   7.3626200e+05	   6.1068147e-02	   3.5723641e-02	   5.4668607e-02	             NaN	   4.7042125e-02	   4.0874725e-02	
   7.3626300e+05	   6.0403529e-02	   3.5449174e-02	   5.4419831e-02	             NaN	   4.6820778e-02	   4.0679222e-02	
   7.3626400e+05	   5.9738911e-02	   3.5174706e-02	   5.4171055e-02	             NaN	   4.6599431e-02	   4.0483720e-02	
   7.3626500e+05	   5.9074293e-02	   3.4900239e-02	   5.3922278e-02	             NaN	   4.6378084e-02	   4.0288217e-02	
   7.3626600e+05	   5.8409676e-02	   3.4625772e-02	   5.3673502e-02	             NaN	   4.6156736e-02	   4.0092714e-02	
   7.3626700e+05	   5.7745058e-02	   3.4351304e-02	   5.3424725e-02	             NaN	   4.5935389e-02	   3.9897212e-02	
   7.3626800e+05	   5.7080440e-02	   3.4076837e-02	   5.3175949e-02	             NaN	   4.5714042e-02	   3.9701709e-02	
   7.3626900e+05	   5.6415822e-02	   3.3802370e-02	   5.2927173e-02	             NaN	   4.5492694e-02	   3.9506206e-02	
   7.3627000e+05	   5.5751205e-02	   3.3527902e-02	   5.2678396e-02	             NaN	   4.5271347e-02	   3.9310704e-02	
   7.3627100e+05	   5.5086587e-02	   3.3253435e-02	   5.2429620e-02	             NaN	   4.5050000e-02	   3.9115201e-02	
   7.3627200e+05	   5.4421969e-02	   3.2978967e-02	   5.2180844e-02	             NaN	   4.4828652e-02	   3.8919698e-02	
   7.3627300e+05	   5.3757351e-02	   3.2704500e-02	   5.1932067e-02	             NaN	   4.4607305e-02	   3.8724196e-02	
   7.3627400e+05	   5.3092734e-02	   3.2430033e-02	   5.1683291e-02	             NaN	   4.4385958e-02	   3.8528693e-02	
   7.3627500e+05	   5.2428116e-02	   3.2155565e-02	   5.1434514e-02	             NaN	   4.4164611e-02	   3.8333190e-02	
   7.3627600e+05	   5.1763498e-02	   3.1881098e-02	   5.1185738e-02	             NaN	   4.3943263e-02	   3.8137687e-02	
   7.3627700e+05	   5.1098880e-02	   3.1606631e-02	   5.0936962e-02	             NaN	   4.3721916e-02	   3.7942185e-02	
   7.3627800e+05	   5.0434263e-02	   3.1332163e-02	   5.0688185e-02	             NaN	   4.3500569e-02	   3.7746682e-02	
   7.3627900e+05	   4.9769645e-02	   3.1057696e-02	   5.0439409e-02	             NaN	   4.3279221e-02	   3.7551179e-02	
   7.3628000e+05	   4.9105027e-02	   3.0783229e-02	   5.0190633e-02	             NaN	   4.3057874e-02	   3.7355677e-02	
   7.3628100e+05	   4.8440409e-02	   3.0508761e-02	   4.9941856e-02	             NaN	   4.2836527e-02	   3.7160174e-02	
   7.3628200e+05	   4.7775792e-02	   3.0234294e-02	   4.9693080e-02	             NaN	   4.2615179e-02	   3.6964671e-02	
   7.3628300e+05	   4.7111174e-02	   2.9959827e-02	   4.9444304e-02	             NaN	   4.2393832e-02	   3.6769169e-02	
   7.3628400e+05	   4.6676616e-02	   2.9796862e-02	   4.9271542e-02	             NaN	   4.2248209e-02	   3.6642092e-02	
   7.3628500e+05	   4.6472118e-02	   2.9745399e-02	   4.9174796e-02	             NaN	   4.2178310e-02	   3.6583441e-02	
   7.3628600e+05	   4.6267621e-02	   2.9693936e-02	   4.9078049e-02	             NaN	   4.2108411e-02	   3.6524790e-02	
   7.3628700e+05	   4.6063123e-02	   2.9642474e-02	   4.8981303e-02	             NaN	   4.2038512e-02	   3.6466139e-02	
   7.3628800e+05	   4.5858625e-02	   2.9591011e-02	   4.8884557e-02	             NaN	   4.1968612e-02	   3.6407489e-02	
   7.3628900e+05	   4.5654127e-02	   2.9539549e-02	   4.8787810e-02	             NaN	   4.1898713e-02	   3.6348838e-02	
   7.3629000e+05	   4.5449629e-02	   2.9488086e-02	   4.8691064e-02	             NaN	   4.1828814e-02	   3.6290187e-02	
   7.3629100e+05	   4.5245132e-02	   2.9436623e-02	   4.8594318e-02	             NaN	   4.1758915e-02	   3.6231536e-02	
   7.3629200e+05	   4.5040634e-02	   2.9385161e-02	   4.8497571e-02	             NaN	   4.1689016e-02	   3.6172885e-02	
   7.3629300e+05	   4.4836136e-02	   2.9333698e-02	   4.8400825e-02	             NaN	   4.1619117e-02	   3.6114235e-02	
   7.3629400e+05	   4.4631638e-02	   2.9282235e-02	   4.8304079e-02	             NaN	   4.1549218e-02	   3.6055584e-02	
   7.3629500e+05	   4.4427141e-02	   2.9230773e-02	   4.8207332e-02	             NaN	   4.1479318e-02	   3.5996933e-02	
   7.3629600e+05	   4.4222643e-02	   2.9179310e-02	   4.8110586e-02	             NaN	   4.1409419e-02	   3.5938282e-02	
   7.3629700e+05	   4.4018145e-02	   2.9127847e-02	   4.8013839e-02	             NaN	   4.1339520e-02	   3.5879631e-02	
   7.3629800e+05	   4.3813647e-02	   2.9076385e-02	   4.7917093e-02	             NaN	   4.1269621e-02	   3.5820981e-02	
   7.3629900e+05	   4.3609150e-02	   2.9024922e-02	   4.7820347e-02	             NaN	   4.1199722e-02	   3.5762330e-02	
   7.3630000e+05	   4.3404652e-02	   2.8973460e-02	   4.7723600e-02	             NaN	   4.1129823e-02	   3.5703679e-02	
   7.3630100e+05	   4.3200154e-02	   2.8921997e-02	   4.7626854e-02	             NaN	   4.1059923e-02	   3.5645028e-02	
   7.3630200e+05	   4.2995656e-02	   2.8870534e-02	   4.7530108e-02	             NaN	   4.0990024e-02	   3.5586377e-02	
   7.3630300e+05	   4.2791158e-02	   2.8819072e-02	   4.7433361e-02	             NaN	   4.0920125e-02	   3.5527727e-02	
   7.3630400e+05	   4.2586661e-02	   2.8767609e-02	   4.7336615e-02	             NaN	   4.0850226e-02	   3.5469076e-02	
   7.3630500e+05	   4.2382163e-02	   2.8716146e-02	   4.7239868e-02	             NaN	   4.0780327e-02	   3.5410425e-02	
   7.3630600e+05	   4.2177665e-02	   2.8664684e-02	   4.7143122e-02	             NaN	   4.0710428e-02	   3.5351774e-02	
   7.3630700e+05	   4.1973167e-02	   2.8613221e-02	   4.7046376e-02	             NaN	   4.0640529e-02	   3.5293123e-02	
   7.3630800e+05	   4.1768670e-02	   2.8561759e-02	   4.6949629e-02	             NaN	   4.0570629e-02	   3.5234473e-02	
   7.3630900e+05	   4.1564172e-02	   2.8510296e-02	   4.6852883e-02	             NaN	   4.0500730e-02	   3.5175822e-02	
   7.3631000e+05	   4.1359674e-02	   2.8458833e-02	   4.6756137e-02	             NaN	   4.0430831e-02	   3.5117171e-02	
   7.3631100e+05	   4.1155176e-02	   2.8407371e-02	   4.6659390e-02	             NaN	   4.0360932e-02	   3.5058520e-02	
   7.3631200e+05	   4.0950679e-02	   2.8355908e-02	   4.6562644e-02	             NaN	   4.0291033e-02	   3.4999869e-02	
   7.3631300e+05	   4.0746181e-02	   2.8304445e-02	   4.6465898e-02	             NaN	   4.0221134e-02	   3.4941218e-02	
   7.3631400e+05	   4.0541683e-02	   2.8252983e-02	   4.6369151e-02	             NaN	   4.0151235e-02	   3.4882568e-02	
   7.3631500e+05	   4.0337185e-02	   2.8201520e-02	   4.6272405e-02	             NaN	   4.0081335e-02	   3.4823917e-02	
   7.3631600e+05	   4.0132687e-02	   2.8150058e-02	   4.6175658e-02	             NaN	   4.0011436e-02	   3.4765266e-02	
   7.3631700e+05	   3.9928190e-02	   2.8098595e-02	   4.6078912e-02	             NaN	   3.9941537e-02	   3.4706615e-02	
   7.3631800e+05	   3.9723692e-02	   2.8047132e-02	   4.5982166e-02	             NaN	   3.9871638e-02	   3.4647964e-02	
   7.3631900e+05	   3.9519194e-02	   2.7995670e-02	   4.5885419e-02	             NaN	   3.9801739e-02	   3.4589314e-02	
   7.3632000e+05	   3.9314696e-02	   2.7944207e-02	   4.5788673e-02	             NaN	   3.9731840e-02	   3.4530663e-02	
   7.3632100e+05	   3.9110199e-02	   2.7892744e-02	   4.5691927e-02	             NaN	   3.9661941e-02	   3.4472012e-02	
   7.3632200e+05	   3.8905701e-02	   2.7841282e-02	   4.5595180e-02	             NaN	   3.9592041e-02	   3.4413361e-02	
   7.3632300e+05	   3.8701203e-02	   2.7789819e-02	   4.5498434e-02	             NaN	   3.9522142e-02	   3.4354710e-02	
   7.3632400e+05	   3.8496705e-02	   2.7738357e-02	   4.5401688e-02	             NaN	   3.9452243e-02	   3.4296060e-02	
   7.3632500e+05	   3.8292208e-02	   2.7686894e-02	   4.5304941e-02	             NaN	   3.9382344e-02	   3.4237409e-02	
   7.3632600e+05	   3.8087710e-02	   2.7635431e-02	   4.5208195e-02	             NaN	   3.9312445e-02	   3.4178758e-02	
   7.3632700e+05	   3.7883212e-02	   2.7583969e-02	   4.5111448e-02	             NaN	   3.9242546e-02	   3.4120107e-02	
   7.3632800e+05	   3.7678714e-02	   2.7532506e-02	   4.5014702e-02	             NaN	   3.9172647e-02	   3.4061456e-02	
   7.3632900e+05	   3.7474216e-02	   2.7481043e-02	   4.4917956e-02	             NaN	   3.9102747e-02	   3.4002806e-02	
   7.3633000e+05	   3.8202740e-02	   2.7729779e-02	   4.4050694e-02	             NaN	   3.8196971e-02	   3.3242789e-02	
   7.3633100e+05	   3.8150763e-02	   2.7660019e-02	   4.4036642e-02	             NaN	   3.8185127e-02	   3.3232851e-02	
   7.3633200e+05	   3.8098787e-02	   2.7590259e-02	   4.4022591e-02	             NaN	   3.8173283e-02	   3.3222913e-02	
   7.3633300e+05	   3.8046810e-02	   2.7520498e-02	   4.4008540e-02	             NaN	   3.8161439e-02	   3.3212975e-02	
   7.3633400e+05	   3.7994834e-02	   2.7450738e-02	   4.3994489e-02	             NaN	   3.8149595e-02	   3.3203037e-02	
   7.3633500e+05	   3.7942857e-02	   2.7380977e-02	   4.3980437e-02	             NaN	   3.8137751e-02	   3.3193099e-02	
   7.3633600e+05	   3.7890881e-02	   2.7311217e-02	   4.3966386e-02	             NaN	   3.8125907e-02	   3.3183161e-02	
   7.3633700e+05	   3.7838904e-02	   2.7241456e-02	   4.3952335e-02	             NaN	   3.8114063e-02	   3.3173222e-02	
   7.3633800e+05	   3.7786928e-02	   2.7171696e-02	   4.3938284e-02	             NaN	   3.8102219e-02	   3.3163284e-02	
   7.3633900e+05	   3.7734951e-02	   2.7101935e-02	   4.3924232e-02	             NaN	   3.8090375e-02	   3.3153346e-02	
   7.3634000e+05	   3.7682975e-02	   2.7032175e-02	   4.3910181e-02	             NaN	   3.8078531e-02	   3.3143408e-02	
   7.3634100e+05	   3.7630998e-02	   2.6962414e-02	   4.3896130e-02	             NaN	   3.8066687e-02	   3.3133470e-02	
   7.3634200e+05	   3.7579022e-02	   2.6892654e-02	   4.3882079e-02	             NaN	   3.8054843e-02	   3.3123532e-02	
   7.3634300e+05	   3.7527045e-02	   2.6822894e-02	   4.3868027e-02	             NaN	   3.8042999e-02	   3.3113594e-02	
   7.3634400e+05	   3.7475068e-02	   2.6753133e-02	   4.3853976e-02	             NaN	   3.8031155e-02	   3.3103656e-02	
   7.3634500e+05	   3.7423092e-02	   2.6683373e-02	   4.3839925e-02	             NaN	   3.8019311e-02	   3.3093718e-02	
   7.3634600e+05	   3.7371115e-02	   2.6613612e-02	   4.3825874e-02	             NaN	   3.8007467e-02	   3.3083780e-02	
   7.3634700e+05	   3.7319139e-02	   2.6543852e-02	   4.3811822e-02	             NaN	   3.7995623e-02	   3.3073842e-02	
   7.3634800e+05	   3.7267162e-02	   2.6474091e-02	   4.3797771e-02	             NaN	   3.7983779e-02	   3.3063904e-02	
   7.3634900e+05	   3.7215186e-02	   2.6404331e-02	   4.3783720e-02	             NaN	   3.7971935e-02	   3.3053966e-02	
   7.3635000e+05	   3.7163209e-02	   2.6334570e-02	   4.3769668e-02	             NaN	   3.7960091e-02	   3.3044028e-02	
   7.3635100e+05	   3.7111233e-02	   2.6264810e-02	   4.3755617e-02	             NaN	   3.7948246e-02	   3.3034090e-02	
   7.3635200e+05	   3.7059256e-02	   2.6195049e-02	   4.3741566e-02	             NaN	   3.7936402e-02	   3.3024152e-02	
   7.3635300e+05	   3.7007280e-02	   2.6125289e-02	   4.3727515e-02	             NaN	   3.7924558e-02	   3.3014214e-02	
   7.3635400e+05	   3.6955303e-02	   2.6055529e-02	   4.3713463e-02	             NaN	   3.7912714e-02	   3.3004276e-02	
   7.3635500e+05	   3.6903327e-02	   2.5985768e-02	   4.3699412e-02	             NaN	   3.7900870e-02	   3.2994338e-02	
   7.3635600e+05	   3.6851350e-02	   2.5916008e-02	   4.3685361e-02	             NaN	   3.7889026e-02	   3.2984399e-02	
   7.3635700e+05	   3.6799374e-02	   2.5846247e-02	   4.3671310e-02	             NaN	   3.7877182e-02	   3.2974461e-02	
   7.3635800e+05	   3.6747397e-02	   2.5776487e-02	   4.3657258e-02	             NaN	   3.7865338e-02	   3.2964523e-02	
   7.3635900e+05	   3.6695421e-02	   2.5706726e-02	   4.3643207e-02	             NaN	   3.7853494e-02	   3.2954585e-02	
   7.3636000e+05	   3.6643444e-02	   2.5636966e-02	   4.3629156e-02	             NaN	   3.7841650e-02	   3.2944647e-02	
   7.3636100e+05	   3.6591468e-02	   2.5567205e-02	   4.3615105e-02	             NaN	   3.7829806e-02	   3.2934709e-02	
   7.3636200e+05	   3.6539491e-02	   2.5497445e-02	   4.3601053e-02	             NaN	   3.7817962e-02	   3.2924771e-02	
   7.3636300e+05	   3.6487515e-02	   2.5427685e-02	   4.3587002e-02	             NaN	   3.7806118e-02	   3.2914833e-02	
   7.3636400e+05	   3.6435538e-02	   2.5357924e-02	   4.3572951e-02	             NaN	   3.7794274e-02	   3.2904895e-02	
   7.3636500e+05	   3.6383562e-02	   2.5288164e-02	   4.3558900e-02	             NaN	   3.7782430e-02	   3.2894957e-02	
   7.3636600e+05	   3.6331585e-02	   2.5218403e-02	   4.3544848e-02	             NaN	   3.7770586e-02	   3.2885019e-02	
   7.3636700e+05	   3.6279609e-02	   2.5148643e-02	   4.3530797e-02	             NaN	   3.7758742e-02	   3.2875081e-02	
   7.3636800e+05	   3.6227632e-02	   2.5078882e-02	   4.3516746e-02	             NaN	   3.7746898e-02	   3.2865143e-02	
   7.3636900e+05	   3.6175656e-02	   2.5009122e-02	   4.3502695e-02	             NaN	   3.7735054e-02	   3.2855205e-02	
   7.3637000e+05	   3.6123679e-02	   2.4939361e-02	   4.3488643e-02	             NaN	   3.7723210e-02	   3.2845267e-02	
   7.3637100e+05	   3.6071703e-02	   2.4869601e-02	   4.3474592e-02	             NaN	   3.7711366e-02	   3.2835329e-02	
   7.3637200e+05	   3.6019726e-02	   2.4799840e-02	   4.3460541e-02	             NaN	   3.7699522e-02	   3.2825391e-02	
   7.3637300e+05	   3.5967750e-02	   2.4730080e-02	   4.3446490e-02	             NaN	   3.7687678e-02	   3.2815453e-02	
   7.3637400e+05	   3.5915773e-02	   2.4660320e-02	   4.3432438e-02	             NaN	   3.7675834e-02	   3.2805514e-02	
   7.3637500e+05	   3.5863796e-02	   2.4590559e-02	   4.3418387e-02	             NaN	   3.7663990e-02	   3.2795576e-02	
   7.3637600e+05	   3.6799374e-02	   2.5044002e-02	   4.3741566e-02	             NaN	   3.7924558e-02	   3.3004276e-02	
   7.3637700e+05	   3.7734951e-02	   2.5497445e-02	   4.4064745e-02	             NaN	   3.8185127e-02	   3.3212975e-02	
   7.3637800e+05	   3.8670528e-02	   2.5950888e-02	   4.4387924e-02	             NaN	   3.8445695e-02	   3.3421674e-02	
   7.3637900e+05	   3.9606106e-02	   2.6404331e-02	   4.4711103e-02	             NaN	   3.8706264e-02	   3.3630373e-02	
   7.3638000e+05	   4.0541683e-02	   2.6857774e-02	   4.5034282e-02	             NaN	   3.8966832e-02	   3.3839072e-02	
   7.3638100e+05	   4.1477260e-02	   2.7311217e-02	   4.5357461e-02	             NaN	   3.9227401e-02	   3.4047771e-02	
   7.3638200e+05	   4.2412838e-02	   2.7764660e-02	   4.5680640e-02	             NaN	   3.9487969e-02	   3.4256470e-02	
   7.3638300e+05	   4.3348415e-02	   2.8218103e-02	   4.6003818e-02	             NaN	   3.9748538e-02	   3.4465169e-02	
   7.3638400e+05	   4.4283992e-02	   2.8671546e-02	   4.6326997e-02	             NaN	   4.0009106e-02	   3.4673869e-02	
   7.3638500e+05	   4.5219569e-02	   2.9124988e-02	   4.6650176e-02	             NaN	   4.0269675e-02	   3.4882568e-02	
   7.3638600e+05	   4.6155147e-02	   2.9578431e-02	   4.6973355e-02	             NaN	   4.0530243e-02	   3.5091267e-02	
   7.3638700e+05	   4.7090724e-02	   3.0031874e-02	   4.7296534e-02	             NaN	   4.0790812e-02	   3.5299966e-02	
   7.3638800e+05	   4.8026301e-02	   3.0485317e-02	   4.7619713e-02	             NaN	   4.1051380e-02	   3.5508665e-02	
